0834;110
0836;90
0837;97
0835;99
0838;87
0839;109
0840;103
084;1030
0841;111
0843;88
0842;102
0844;104
0845;102
0846;103
0847;101
0848;102
0849;114
0850;101
0851;107
0852;104
085;998
0854;102
0853;96
0856;100
0857;88
0855;99
0859;109
0858;92
0860;102
0861;105
0862;107
0863;96
0864;100
086;1010
0865;97
0866;108
0867;91
0868;106
0869;98
0870;111
0871;87
0872;113
087;1036
0873;110
0875;89
0874;122
0877;105
0878;99
0876;105
0879;94
0880;100
088;986
0881;103
0883;110
0884;91
0882;104
0886;97
0887;98
0885;88
0889;82
0888;113
0890;108
0891;104
0892;106
0893;106
089;1036
0895;105
0894;106
0897;101
0896;102
0899;103
0898;95
09;10034
0900;90
090;935
0902;97
0903;101
0901;94
0905;83
0904;87
0907;85
0906;97
0909;110
0908;102
0910;108
0911;105
0912;96
0913;104
0914;97
0915;122
0916;88
0917;100
0918;114
0919;91
092;1070
091;1025
0921;92
0922;103
0923;109
0924;112
0925;106
0926;105
0920;107
0927;130
0928;95
0929;111
0930;87
0931;97
0932;113
093;1017
0933;83
0934;126
0935;89
0937;112
0936;113
0939;105
0938;91
0940;100
0941;106
0942;97
0943;105
094;1031
0945;104
0944;100
0947;124
0948;91
0946;117
0949;87
0950;105
095;1025
0952;101
0951;88
0953;118
0954;88
0955;101
0956;99
0957;103
0958;112
0959;110
0960;81
0961;99
0962;92
096;943
0963;104
0964;95
0965;99
0967;98
0966;82
0968;94
0969;99
0970;104
0971;103
0972;115
0973;94
097;993
0975;95
0974;89
0977;93
0976;93
0978;107
0979;100
0980;118
0981;92
098;971
0982;81
0983;103
0984;103
0985;96
0986;90
0987;94
0988;98
0989;96
0990;93
0991;102
0992;112
099;1011
0994;125
0993;96
0996;111
0995;80
0997;97
0998;93
0999;102
10;10006
1;99758
1000;99
1001;113
1002;108
1003;119
100;1036
1004;110
1005;98
1006;95
1007;106
1009;93
1008;94
1010;113
1011;90
1012;106
1013;103
101;1022
1014;98
1016;98
1015;105
1017;112
1018;109
1019;99
1020;95
1021;101
1022;88
1023;104
102;990
1025;87
1026;99
1024;102
1028;103
1027;105
1029;106
1030;107
1031;94
103;1009
1032;115
1034;107
1033;99
1036;106
1035;101
1038;89
1037;91
1039;100
1040;112
1041;98
1042;111
1043;77
104;1004
1044;95
1045;84
1047;102
1046;110
1049;110
1048;105
1050;95
1051;104
1052;103
1053;100
105;1018
1054;102
1055;98
1056;109
1058;102
1057;87
1059;118
1060;106
106;930
1061;95
1063;92
1062;106
1065;104
1064;90
1067;64
1066;102
1068;79
1069;92
1070;92
107;984
1071;100
1072;114
1073;90
1075;94
1074;101
1077;89
1076;115
1079;89
1078;99
1080;100
1081;93
1082;86
1083;82
108;979
1085;107
1084;99
1087;103
1086;109
1088;93
1089;107
1090;107
1091;114
1092;105
109;1022
1093;102
1094;99
1096;91
1095;95
1097;107
1098;97
1099;104
11;9118
1100;91
1101;92
1102;103
1103;99
1104;94
110;977
1106;95
1107;105
1105;102
1109;104
1108;92
1110;98
1111;104
1112;83
1113;104
111;932
1115;111
1114;114
1117;104
1118;106
1116;110
1119;101
1120;100
1121;99
1122;100
1123;103
112;1014
1124;119
1125;111
1126;97
1127;91
1128;98
1129;96
1130;105
1131;101
1132;79
1133;115
113;995
1134;92
1135;103
1137;111
1136;103
1139;88
1138;98
1140;97
1141;130
1142;87
1143;84
114;958
1144;92
1145;95
1146;91
1147;104
1148;89
1149;89
1150;99
1151;107
1152;96
1153;82
1154;100
115;976
1155;107
1156;93
1158;78
1159;104
1157;110
1160;97
1161;96
1162;109
1163;111
1164;109
116;1002
1166;80
1165;82
1168;122
1169;93
1167;103
1170;98
117;1016
1171;112
1173;87
1174;94
1175;102
1176;99
1172;81
1178;114
1177;120
1179;109
1180;90
1181;91
1182;102
118;1007
1183;122
1184;93
1185;96
1186;114
1187;93
1189;115
1188;91
1190;98
1191;128
1192;95
1193;93
1194;119
119;1068
1196;112
1195;121
1197;97
1198;98
1199;107
12;9721
1200;83
120;957
1202;105
1201;102
1204;88
1203;100
1206;98
1207;91
1208;92
1205;93
1209;105
1210;97
121;978
1211;82
1212;104
1214;104
1215;106
1213;103
1217;92
1218;123
1216;94
1219;88
1220;91
1221;95
1222;108
1223;103
122;969
1225;91
1226;110
1224;107
1228;90
1229;90
1227;84
1230;107
1231;114
1232;100
123;977
1233;91
1234;78
1235;93
1237;108
1238;94
1236;94
1239;98
1240;90
1241;108
1242;112
124;1025
1244;112
1245;109
1243;96
1247;102
1248;116
1246;97
1249;83
1250;87
1251;98
125;957
1252;91
1254;100
1253;85
1256;91
1255;106
1258;90
1257;98
1259;111
1260;104
1261;90
1262;95
1263;100
126;911
1265;88
1266;81
1264;81
1268;91
1269;91
1267;89
1270;115
1271;110
1272;108
1273;101
127;1042
1274;115
1276;99
1277;95
1275;105
1278;91
1279;103
1280;83
1281;86
1282;104
1283;93
1284;105
128;954
1285;92
1286;84
1288;117
1287;96
1289;94
1290;83
1291;89
1292;106
1293;96
129;935
1294;92
1295;96
1297;90
1296;83
1299;105
1298;95
13;10012
130;1016
1300;106
1301;111
1303;98
1302;102
1304;105
1306;88
1305;97
1308;116
1309;102
1307;91
1310;100
1311;102
1312;80
1313;92
1314;117
131;993
1315;88
1316;96
1317;111
1318;112
1319;105
1320;78
1321;103
1322;95
1323;100
1324;94
1325;107
1326;86
132;968
1327;100
1328;89
1329;116
1330;103
1331;105
1332;99
1333;113
1334;101
133;1039
1336;97
1337;102
1335;114
1338;101
1339;104
1340;101
1341;102
1342;92
1343;97
1344;83
134;988
1345;114
1346;106
1347;86
1349;116
1348;91
1350;102
1351;93
1352;90
1353;112
135;1015
1354;105
1355;98
1356;109
1357;98
1359;101
1358;107
1360;102
1361;115
136;1078
1362;110
1364;111
1363;121
1366;102
1365;115
1367;113
1368;88
1369;101
1370;84
1371;95
1372;90
1373;89
137;961
1374;103
1375;99
1376;99
1377;99
1379;96
1378;107
1380;105
1381;93
1382;103
138;959
1383;92
1385;97
1384;93
1386;94
1388;95
1387;83
1389;104
1390;106
1391;75
139;985
1392;119
1394;95
1393;98
1396;88
1395;103
1398;103
1399;102
1397;96
140;1003
1400;107
14;9875
1402;96
1401;94
1404;98
1405;97
1403;114
1406;91
1408;116
1407;91
1409;98
1410;123
1411;101
141;996
1413;103
1412;97
1414;90
1415;94
1417;96
1416;110
1418;108
1419;83
1420;108
1421;82
1422;106
1423;88
1424;105
142;1004
1425;108
1426;107
1427;92
1428;104
1429;104
1430;89
1431;121
143;977
1432;101
1434;94
1435;92
1436;90
1433;100
1438;107
1437;87
1439;96
1440;95
1441;105
1442;94
1443;101
1444;78
1445;93
1446;107
144;949
1448;94
1449;97
1447;85
1450;109
1451;77
145;998
1452;92
1454;98
1453;127
1456;64
1457;106
1455;116
1459;106
1458;103
1460;92
1461;85
1462;111
1463;101
146;997
1464;110
1465;111
1466;107
1467;87
1469;94
1468;99
1470;92
1471;129
147;950
1473;89
1474;101
1475;117
1472;90
1477;75
1476;82
1478;84
1479;90
1480;107
1481;114
1482;108
148;1013
1484;96
1485;104
1483;100
1487;95
1486;101
1488;101
1489;87
1490;102
1491;102
1492;93
1493;94
149;978
1494;88
1495;105
1496;89
1498;102
1497;104
1499;99
15;9992
150;963
1500;86
1501;92
1503;96
1502;96
1505;97
1506;99
1504;100
1507;104
1509;91
1508;102
1510;114
1511;106
1512;94
1513;109
1514;93
1515;104
151;1004
1516;87
1517;100
1519;108
1518;94
1520;98
1521;99
1522;116
1523;82
152;1037
1525;112
1524;111
1527;111
1526;94
1529;106
1528;108
1530;85
1531;96
1532;78
1533;117
153;982
1534;108
1535;93
1537;104
1536;102
1539;101
1538;98
1540;104
1541;99
1542;89
154;1005
1544;99
1545;99
1543;107
1546;101
1548;105
1547;100
1549;102
1550;94
1551;97
1552;106
155;969
1553;99
1555;93
1554;103
1557;102
1556;88
1558;90
156;1007
1560;108
1559;96
1561;102
1562;85
1564;117
1565;103
1563;100
1566;102
1567;98
1568;92
1569;100
157;1039
1571;103
1572;96
1573;113
1570;104
1575;102
1576;106
1577;108
1578;91
1579;118
158;931
1580;85
1581;98
1574;98
1583;96
1584;95
1585;104
1586;104
1582;89
1588;89
1587;84
1589;87
1590;103
1591;114
159;1046
1593;118
1594;115
1595;93
1592;91
1597;94
1598;96
1599;105
1596;117
160;1089
16;9934
1600;117
1601;103
1602;103
1604;127
1605;112
1603;119
1607;102
1608;97
1606;100
1609;108
1610;92
161;964
1611;106
1612;104
1613;103
1615;97
1614;97
1617;93
1618;95
1619;97
162;989
1620;87
1621;101
1616;93
1623;99
1624;99
1625;113
1626;100
1627;94
1628;93
1629;92
1622;111
1630;96
1631;90
163;1013
1632;96
1634;115
1633;90
1635;113
1636;104
1637;114
1639;94
1638;101
1640;85
1641;101
164;981
1642;99
1644;99
1643;108
1645;106
1646;107
1647;92
1649;87
1648;97
1650;106
1651;94
1652;97
1653;108
1654;115
1655;106
1656;96
165;992
1658;101
1659;92
1657;77
1660;83
166;926
1662;78
1663;88
1661;88
1665;110
1664;88
1667;98
1666;104
1669;89
1668;100
1670;104
1671;83
1672;110
1673;97
1674;94
1675;109
1676;112
167;1009
1678;98
1679;107
1677;95
1680;94
168;981
1682;100
1683;107
1681;94
1685;81
1684;93
1687;95
1688;115
1686;101
1689;101
1690;79
1691;102
1692;84
1693;101
169;977
1695;107
1694;107
1696;107
1697;92
1698;87
1699;111
17;9944
170;980
1700;96
1702;105
1703;95
1704;97
1705;99
1701;94
1707;88
1706;93
1708;106
1709;107
1710;89
1711;99
1712;89
171;988
1713;98
1715;100
1716;92
1714;98
1717;122
1719;108
1718;105
1720;95
1721;96
1722;99
1723;111
1724;80
1725;73
172;919
1726;96
1728;103
1727;89
1729;77
1730;103
1731;81
173;980
1733;109
1734;100
1735;116
1736;75
1737;102
1732;107
1739;93
1738;94
1740;90
1741;113
174;1020
1743;98
1742;102
1744;93
1745;110
1747;105
1748;91
1749;99
1746;119
1750;89
1751;99
1752;96
1753;109
1754;107
1755;102
1756;97
175;997
1757;88
1759;109
1758;101
1760;96
1761;108
1762;113
1763;99
176;1047
1765;91
1764;119
1767;111
1766;102
1768;108
1769;100
1770;104
1771;102
1772;91
177;1000
1773;105
1774;119
1776;99
1777;93
1775;75
1779;110
1778;102
1780;112
1781;90
1782;99
1783;122
178;1022
1784;105
1786;103
1785;100
1788;109
1789;85
1787;96
1790;95
1791;95
1792;101
1793;94
179;979
1795;85
1794;103
1797;98
1798;96
1796;92
1799;120
18;10061
1800;88
1801;96
180;957
1803;81
1804;87
1805;94
1806;96
1802;95
1808;105
1809;112
1807;103
1810;110
1811;102
1812;96
181;1009
1813;86
1814;129
1816;94
1815;108
1818;101
1819;106
1817;92
1820;106
1821;105
1822;95
1823;113
182;1045
1825;112
1826;94
1824;106
1828;93
1827;114
1829;107
1830;97
1831;95
1832;105
1833;106
183;1009
1835;97
1836;105
1837;100
1834;86
1839;104
1838;114
1840;92
1841;86
1842;101
184;1007
1844;116
1843;91
1846;110
1847;95
1845;111
1849;103
1848;102
1850;93
1851;99
1852;110
1853;102
1854;91
1855;112
1856;102
1857;100
1858;93
185;995
186;1044
1859;93
1861;101
1862;115
1863;105
1860;115
1864;108
1865;122
1867;91
1868;107
1866;80
1869;100
1870;80
1871;99
187;956
1873;106
1874;90
1872;93
1876;96
1877;88
1878;104
1879;108
1875;92
1880;119
1881;108
1882;103
1883;110
1884;89
1885;102
188;1010
1886;113
1888;83
1887;96
1889;87
1890;110
1891;90
189;1012
1892;104
1893;124
1895;95
1894;91
1897;92
1896;102
1898;103
1899;101
19;10148
1900;100
190;943
1901;75
1902;104
1904;84
1903;116
1906;82
1905;87
1907;83
1908;108
1909;104
191;1027
1911;91
1910;130
1913;110
1914;100
1915;94
1916;106
1917;101
1912;98
1919;103
1918;107
1920;94
1921;95
1922;110
1923;101
192;975
1925;97
1926;94
1927;93
1928;86
1929;111
1924;93
1930;97
1931;110
1932;100
1933;97
193;1001
1934;97
1936;93
1937;97
1938;101
1935;107
1939;102
1940;122
1941;91
194;1025
1943;98
1942;106
1945;100
1944;113
1947;91
1946;83
1949;105
195;1077
1948;116
1950;124
1951;110
1953;114
1952;118
1955;103
1954;101
1956;97
1957;113
1958;93
1959;104
1960;108
1961;85
1962;117
1963;110
1964;108
1965;98
196;1012
1967;91
1968;103
1969;97
1966;95
1970;109
1971;104
1972;90
1973;100
1974;117
197;1025
1975;87
1977;107
1976;115
1979;103
198;1010
1978;93
1981;82
1982;84
1983;99
1984;111
1985;99
1986;115
1980;98
1988;109
1989;112
1987;101
1990;114
1991;90
1992;113
1993;86
1994;120
1995;113
1996;109
199;1040
1997;85
1999;112
1998;98
20;9905
200;941
2;100026
2001;88
2002;97
2000;87
2004;89
2003;85
2005;96
2006;93
2008;98
2009;108
2007;99
2010;92
2011;127
2012;88
2013;80
201;1035
2014;99
2016;122
2015;95
2018;119
2017;101
202;983
2020;104
2021;94
2022;104
202;983
2023;93
2025;103
2024;92
2027;105
2028;87
2029;105
2026;104
2030;95
203;960
2031;91
2033;85
2034;106
2032;86
2035;104
2037;99
2036;85
2039;113
2038;96
2040;108
2041;111
204;1018
2043;93
2042;97
2045;103
2044;91
2046;113
2048;90
2047;108
2049;103
2050;101
2051;96
205;998
2052;97
2054;108
2055;105
2053;116
2057;97
2058;97
2056;98
2059;83
2060;96
2061;101
206;978
2062;98
2063;112
2064;96
2065;95
2066;95
2068;94
2067;88
2069;103
2070;81
2071;99
207;931
2072;114
2074;90
2073;87
2076;101
2075;92
2078;92
2079;83
2077;92
2080;111
2081;106
2082;106
2083;105
208;1032
2084;105
2086;88
2087;105
2085;106
2088;100
2089;100
2090;95
2091;110
2092;105
209;1019
2093;99
2094;106
2096;103
2095;99
2098;99
2097;96
2099;107
210;998
2100;108
21;10110
2102;94
2103;112
2101;86
2105;96
2106;77
2104;109
2108;107
2107;102
2109;107
2110;114
2111;94
2112;101
2113;85
2114;87
211;990
2115;83
2116;100
2117;90
2118;113
2119;123
2120;85
2121;101
2122;108
2123;102
2124;98
212;990
2126;100
2127;109
2128;99
2125;98
2129;100
2130;85
2131;99
2132;93
2133;105
213;1005
2135;99
2136;103
2134;114
2138;114
2137;88
2139;105
2140;107
2141;88
214;998
2142;113
2144;86
2143;88
2145;97
2146;110
2147;93
2149;122
2148;94
2150;85
2151;112
2152;120
2153;108
215;1052
2154;102
2155;101
2156;109
2157;105
2159;111
2158;99
2160;110
2161;114
216;991
2163;91
2162;86
2165;108
2164;99
2167;97
2166;97
2168;97
2169;92
2170;103
2171;104
2172;97
2173;103
2174;106
2175;111
217;1014
2176;94
2177;104
2178;99
2179;93
2180;104
218;1065
2181;103
2183;86
2182;108
2184;105
2186;121
2185;115
2188;112
2189;95
2187;116
2190;80
2191;96
2192;104
2193;91
219;997
2194;118
2196;108
2197;101
2195;108
2199;101
2198;89
22;9145
220;1030
2200;93
2202;100
2201;108
2204;112
2203;114
2206;91
2205;110
2208;88
2209;106
2207;108
2210;106
2211;104
2212;92
2213;109
2214;96
221;1058
2216;110
2215;106
2218;121
2217;96
2219;118
2220;102
2221;118
222;910
2222;92
2223;94
2224;98
2225;111
2226;106
2228;91
2227;100
2229;89
2230;120
2231;101
2232;100
2233;92
2234;83
223;969
2235;117
2237;86
2238;77
2236;92
2239;101
2240;117
2241;105
2242;94
2243;101
224;1017
2245;92
2246;106
2244;110
2248;92
2247;110
2249;90
2250;93
2251;91
2252;108
225;974
2254;89
2255;111
2253;100
2257;76
2256;108
2258;88
2259;110
2260;89
2261;95
226;993
2263;92
2264;102
2262;101
2266;119
2267;102
2265;92
2269;104
2268;97
2270;101
2271;93
227;1007
2272;94
2273;112
2274;102
2276;105
2277;109
2278;87
2275;104
2279;100
2280;96
2281;101
228;1034
2282;111
2284;108
2283;90
2286;92
2285;110
2288;109
2287;113
2289;104
229;970
2290;96
2292;108
2291;91
2294;107
2295;80
2296;112
2297;87
2298;112
2293;98
23;9951
2299;79
2300;99
2301;91
2302;104
230;1015
2304;102
2305;112
2306;101
2307;102
2308;104
2303;94
2309;106
2310;97
2311;111
231;992
2313;89
2314;99
2312;93
2315;105
2316;98
2317;98
2319;107
2318;95
232;988
2320;91
2322;103
2321;120
2323;95
2324;103
2325;101
2326;76
2327;120
2329;84
2328;103
2330;96
2331;91
2332;110
2333;104
2334;87
2335;106
233;975
2336;114
2338;83
2337;88
2339;96
2340;101
234;949
2342;95
2341;76
2343;89
2345;108
2346;93
2347;95
2344;98
2349;101
2348;93
2350;96
235;1041
2351;96
2353;116
2354;106
2352;99
2355;113
2357;111
2356;91
2359;106
2358;107
2360;113
2361;82
236;999
2362;101
2364;102
2363;111
2366;89
2365;108
2367;108
2368;102
2369;83
2370;106
2371;94
2372;97
237;1028
2374;97
2373;94
2375;105
2376;93
2377;125
2378;108
2379;109
2380;83
2381;109
2382;92
2383;99
2384;86
238;927
2386;83
2387;86
2388;85
2385;95
2389;109
239;1029
2390;97
2391;122
2393;110
2394;95
2395;95
2392;106
2397;104
2398;100
2399;110
24;10060
2396;89
2400;97
2401;104
2402;105
2403;95
2404;115
2405;91
240;1000
2407;100
2408;99
2409;96
2406;98
2410;108
2411;83
2412;95
2413;103
2414;107
2415;99
2416;113
2417;98
2418;92
241;998
2419;100
2420;113
2421;84
242;1003
2422;106
2424;101
2423;92
2426;103
2427;90
2425;91
2429;124
2428;105
2430;103
2431;92
2432;118
2433;102
2434;106
2435;97
2436;95
2437;112
2438;73
243;1001
2439;103
2440;113
244;1073
2442;103
2441;99
2444;116
2445;103
2443;102
2447;98
2448;115
2449;105
2446;118
2450;85
245;973
2452;97
2451;85
2453;100
2454;105
2456;89
2455;104
2458;94
2457;102
2459;112
2460;93
2461;97
2462;106
2463;104
246;1015
2465;98
2466;106
2464;108
2468;113
2469;102
2467;88
2470;115
2471;110
2472;101
2473;120
2474;101
2475;95
247;1054
2476;99
2477;96
2478;102
2479;115
2480;90
2481;92
2482;77
248;971
2484;98
2483;86
2486;111
2487;124
2485;85
2488;104
2489;104
2490;95
2491;80
2492;90
249;964
2494;83
2493;101
2496;112
2495;92
2498;108
2497;103
2499;100
25;9989
2500;98
2501;110
250;950
2503;100
2502;84
2504;108
2505;74
2507;87
2506;101
2509;90
2508;98
251;998
2511;101
2510;109
2513;100
2514;100
2515;107
2512;87
2516;107
2517;100
2519;82
2518;105
2520;112
2521;107
2522;109
2523;93
252;984
2524;108
2525;94
2526;73
2527;108
2528;81
2526;73
2529;106
2530;112
253;984
2532;96
2531;94
2534;88
2535;117
2533;110
2537;81
2538;89
2536;99
2539;98
2540;105
2541;109
